Player + Prop,Player + Prop + Line,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
Jackie YoungAssists,Jackie YoungAssists9.5,WNBA,237846,Jackie Young,G,LVA,Assists,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15063648,6.5,47.58,52.42,,52.42,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,6.5,,,,No,ATL,36.69,31,,100,,6.5,8,-0.0047,under,6.5,6.5,7.1,6.5,Best Bet
Flau'jae JohnsonRebounds,Flau'jae JohnsonRebounds9.5,WNBA,316729,Flau'jae Johnson,G,SEA,Rebounds,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15063915,4.5,44.8,55.2,,55.2,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,IND,26.31,25,,100,,4.5,14,-0.0825,under,4.5,4.42,5.48,4.5,Best Bet
Dominique MalongaRebounds,Dominique MalongaRebounds9.5,WNBA,253261,Dominique Malonga,C,SEA,Rebounds,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15064265,8.04,49.25,50.75,,50.75,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,8.04,,,,No,IND,31,25,,100,,8.04,14,-0.0825,under,8.04,7.96,8.41,8.5,Best Bet
Chelsea GrayAssists,Chelsea GrayAssists9.5,WNBA,237845,Chelsea Gray,G,LVA,Assists,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15064356,5.71,53.47,46.53,,53.47,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.71,,,,No,ATL,24.34,32,,100,,5.71,8,-0.0047,under,5.71,5.71,6.43,5.5,Push
Awa FamRebounds,Awa FamRebounds9.5,WNBA,320195,Awa Fam,C,SEA,Rebounds,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/AwaFam.webp,15064736,5.5,53.02,46.98,,53.02,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.5,,,,No,IND,22.24,31,,100,,5.5,14,-0.0825,under,5.5,5.42,6.28,5.5,Push
Stephanie TalbotPoints,Stephanie TalbotPoints9.5,WNBA,317883,Stephanie Talbot,F,LVA,Points,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Stephanie_Talbot_WNBA_player_v6hnGHVjDs3ZNq5tDauoy5Dk.webp,15064757,,,,,,,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,13.13,20,,,,0,4,0.2078,over,0,0.21,4.85,0,Push
Jewell LoydPoints,Jewell LoydPoints9.5,WNBA,237844,Jewell Loyd,G,LVA,Points,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jewell_Loyd_WNBA_player_kl6eTaXsduFI7E6eDj4QuueY.webp,15064766,7.5,50.02,49.98,,50.02,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,7.5,,,,No,ATL,17.03,28,,100,,7.5,4,0.2078,over,7.5,7.71,7.94,7.5,Push
Flau'jae JohnsonRebs+Asts,Flau'jae JohnsonRebs+Asts9.5,WNBA,316729,Flau'jae Johnson,G,SEA,Rebs+Asts,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067205,7.17,47.35,52.65,,52.65,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,7.17,,,,No,IND,26.31,25,,100,,7.17,14,-0.0825,under,7.17,7.09,7.73,0,Push
Chelsea GrayRebs+Asts,Chelsea GrayRebs+Asts9.5,WNBA,237845,Chelsea Gray,G,LVA,Rebs+Asts,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15069519,9.13,49.56,50.44,-7.37,50.44,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.13,,,,No,ATL,24.34,32,,100,,9.13,12,-0.0325,under,9.13,9.1,9.21,0,Push
Stephanie TalbotPts+Rebs,Stephanie TalbotPts+Rebs9.5,WNBA,317883,Stephanie Talbot,F,LVA,Pts+Rebs,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Stephanie_Talbot_WNBA_player_v6hnGHVjDs3ZNq5tDauoy5Dk.webp,15074463,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,13.13,20,,,,0,12,-0.0325,under,0,-0.03,9.5,0,Push
Jackie YoungAssists,Jackie YoungAssists8.5,WNBA,237846,Jackie Young,G,LVA,Assists,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15066925,6.5,47.58,52.42,,52.42,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,6.5,,,,No,ATL,36.69,31,,100,,6.5,8,-0.0047,under,6.5,6.5,6.9,6.5,Best Bet
Jewell LoydPoints,Jewell LoydPoints8.5,WNBA,237844,Jewell Loyd,G,LVA,Points,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jewell_Loyd_WNBA_player_kl6eTaXsduFI7E6eDj4QuueY.webp,15069177,7.5,50.02,49.98,,50.02,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,7.5,,,,No,ATL,17.03,28,,100,,7.5,4,0.2078,over,7.5,7.71,7.74,7.5,Push
Dominique MalongaRebounds,Dominique MalongaRebounds8.5,WNBA,253261,Dominique Malonga,C,SEA,Rebounds,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15069487,8.04,49.25,50.75,,50.75,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,8.04,,,,No,IND,31,25,,100,,8.04,14,-0.0825,under,8.04,7.96,8.21,8.5,Best Bet
A'ja WilsonFreeThrowsAttempted,A'ja WilsonFreeThrowsAttempted8.5,WNBA,237843,A'ja Wilson,C,LVA,Free Throws Attempted,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15071134,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,49.36,32,,,,0,2,1.9156,over,0,1.92,5.21,0,Push
Natisha HiedemanAssists,Natisha HiedemanAssists8.5,WNBA,317046,Natisha Hiedeman,G,SEA,Assists,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/NatishaHiedman.png,15073721,4.5,44.05,55.95,,55.95,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,IND,23.4,26,,100,,4.5,11,-0.0422,under,4.5,4.46,5.49,0,Push
Stephanie TalbotPts+Rebs,Stephanie TalbotPts+Rebs8.5,WNBA,317883,Stephanie Talbot,F,LVA,Pts+Rebs,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Stephanie_Talbot_WNBA_player_v6hnGHVjDs3ZNq5tDauoy5Dk.webp,15074468,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,13.13,20,,,,0,12,-0.0325,under,0,-0.03,8.5,0,Push
Jackie YoungRebounds,Jackie YoungRebounds7.5,WNBA,237846,Jackie Young,G,LVA,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15063626,4.5,49.47,50.53,,50.53,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,ATL,36.69,31,,100,,4.5,12,-0.0325,under,4.5,4.47,5.09,4.5,Best Bet
Jackie YoungAssists,Jackie YoungAssists7.5,WNBA,237846,Jackie Young,G,LVA,Assists,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15063635,6.5,47.58,52.42,,52.42,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,6.5,,,,No,ATL,36.69,31,,100,,6.5,8,-0.0047,under,6.5,6.5,6.7,6.5,Best Bet
Flau'jae JohnsonRebs+Asts,Flau'jae JohnsonRebs+Asts7.5,WNBA,316729,Flau'jae Johnson,G,SEA,Rebs+Asts,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15063895,7.17,47.35,52.65,,52.65,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,7.17,,,,No,IND,26.31,25,,100,,7.17,14,-0.0825,under,7.17,7.09,7.23,0,Push
Flau'jae JohnsonRebounds,Flau'jae JohnsonRebounds7.5,WNBA,316729,Flau'jae Johnson,G,SEA,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15063906,4.5,44.8,55.2,,55.2,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,IND,26.31,25,,100,,4.5,14,-0.0825,under,4.5,4.42,5.08,4.5,Best Bet
Chelsea GrayAssists,Chelsea GrayAssists7.5,WNBA,237845,Chelsea Gray,G,LVA,Assists,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15064351,5.71,53.47,46.53,,53.47,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.71,,,,No,ATL,24.34,32,,100,,5.71,8,-0.0047,under,5.71,5.71,6.03,5.5,Push
Awa FamRebounds,Awa FamRebounds7.5,WNBA,320195,Awa Fam,C,SEA,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/AwaFam.webp,15064732,5.5,53.02,46.98,,53.02,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.5,,,,No,IND,22.24,31,,100,,5.5,14,-0.0825,under,5.5,5.42,5.88,5.5,Push
Chelsea GrayRebounds,Chelsea GrayRebounds7.5,WNBA,237845,Chelsea Gray,G,LVA,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15066905,2.5,56.92,43.08,,56.92,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,2.5,,,,No,ATL,24.34,32,,100,,2.5,12,-0.0325,under,2.5,2.47,3.49,2.5,Push
A'ja WilsonAssists,A'ja WilsonAssists7.5,WNBA,237843,A'ja Wilson,C,LVA,Assists,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15067312,3.5,45.33,54.67,,54.67,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,3.5,,,,No,ATL,49.36,32,,100,,3.5,8,-0.0047,under,3.5,3.5,4.3,3.5,Best Bet
A'ja WilsonFreeThrowsMade,A'ja WilsonFreeThrowsMade7.5,WNBA,237843,A'ja Wilson,C,LVA,Free Throws Made,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15071044,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,49.36,32,,,,0,2,1.9156,over,0,1.92,4.71,0,Push
Natisha HiedemanAssists,Natisha HiedemanAssists7.5,WNBA,317046,Natisha Hiedeman,G,SEA,Assists,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/NatishaHiedman.png,15073391,4.5,44.05,55.95,,55.95,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,IND,23.4,26,,100,,4.5,11,-0.0422,under,4.5,4.46,5.24,0,Push
Stephanie TalbotRebounds,Stephanie TalbotRebounds7.5,WNBA,317883,Stephanie Talbot,F,LVA,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Stephanie_Talbot_WNBA_player_v6hnGHVjDs3ZNq5tDauoy5Dk.webp,15074461,3.5,41.55,58.45,,58.45,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,3.5,,,,No,ATL,13.13,20,,100,,3.5,12,-0.0325,under,3.5,3.47,4.49,0,Push
Stephanie TalbotPoints,Stephanie TalbotPoints7.5,WNBA,317883,Stephanie Talbot,F,LVA,Points,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Stephanie_Talbot_WNBA_player_v6hnGHVjDs3ZNq5tDauoy5Dk.webp,15074469,,,,,,,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,13.13,20,,,,0,4,0.2078,over,0,0.21,3.85,0,Push
Jackie YoungRebounds,Jackie YoungRebounds6.5,WNBA,237846,Jackie Young,G,LVA,Rebounds,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15066900,4.5,49.47,50.53,,50.53,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,ATL,36.69,31,,100,,4.5,12,-0.0325,under,4.5,4.47,4.89,4.5,Best Bet
Flau'jae JohnsonAssists,Flau'jae JohnsonAssists6.5,WNBA,316729,Flau'jae Johnson,G,SEA,Assists,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067192,2.5,51.98,48.02,,51.98,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,2.5,,,,No,IND,26.31,25,,100,,2.5,11,-0.0422,under,2.5,2.46,3.49,3.5,Push
Awa FamRebounds,Awa FamRebounds6.5,WNBA,320195,Awa Fam,C,SEA,Rebounds,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/AwaFam.webp,15069486,5.5,53.02,46.98,,53.02,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.5,,,,No,IND,22.24,31,,100,,5.5,14,-0.0825,under,5.5,5.42,5.68,5.5,Push
Chelsea GrayAssists,Chelsea GrayAssists6.5,WNBA,237845,Chelsea Gray,G,LVA,Assists,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15069515,5.71,53.47,46.53,,53.47,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.71,,,,No,ATL,24.34,32,,100,,5.71,8,-0.0047,under,5.71,5.71,5.83,5.5,Push
Jackie Young3-PTAttempted,Jackie Young3-PTAttempted6.5,WNBA,237846,Jackie Young,G,LVA,3-PT Attempted,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15071112,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,36.69,31,,,,0,2,1.9156,over,0,1.92,4.21,0,Push
A'ja WilsonAssists,A'ja WilsonAssists5.5,WNBA,237843,A'ja Wilson,C,LVA,Assists,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15063465,3.5,45.33,54.67,,54.67,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,3.5,,,,No,ATL,49.36,32,,100,,3.5,8,-0.0047,under,3.5,3.5,3.9,3.5,Best Bet
Jackie Young3-PTMade,Jackie Young3-PTMade5.5,WNBA,237846,Jackie Young,G,LVA,3-PT Made,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15063621,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,36.69,31,,,,0,2,1.9156,over,0,1.92,3.71,0,Push
Jackie YoungRebounds,Jackie YoungRebounds5.5,WNBA,237846,Jackie Young,G,LVA,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15063649,4.5,49.47,50.53,,50.53,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,ATL,36.69,31,,100,,4.5,12,-0.0325,under,4.5,4.47,4.69,4.5,Best Bet
Flau'jae JohnsonRebounds,Flau'jae JohnsonRebounds5.5,WNBA,316729,Flau'jae Johnson,G,SEA,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15063897,4.5,44.8,55.2,,55.2,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,IND,26.31,25,,100,,4.5,14,-0.0825,under,4.5,4.42,4.68,4.5,Best Bet
Flau'jae JohnsonAssists,Flau'jae JohnsonAssists5.5,WNBA,316729,Flau'jae Johnson,G,SEA,Assists,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15063909,2.5,51.98,48.02,,51.98,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,2.5,,,,No,IND,26.31,25,,100,,2.5,11,-0.0422,under,2.5,2.46,3.29,3.5,Push
Chelsea GrayRebounds,Chelsea GrayRebounds5.5,WNBA,237845,Chelsea Gray,G,LVA,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15064721,2.5,56.92,43.08,,56.92,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,2.5,,,,No,ATL,24.34,32,,100,,2.5,12,-0.0325,under,2.5,2.47,3.09,2.5,Push
Stephanie TalbotRebounds,Stephanie TalbotRebounds5.5,WNBA,317883,Stephanie Talbot,F,LVA,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Stephanie_Talbot_WNBA_player_v6hnGHVjDs3ZNq5tDauoy5Dk.webp,15064758,3.5,41.55,58.45,,58.45,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,3.5,,,,No,ATL,13.13,20,,100,,3.5,12,-0.0325,under,3.5,3.47,3.99,0,Push
Jackie YoungTwoPointersMade,Jackie YoungTwoPointersMade5.5,WNBA,237846,Jackie Young,G,LVA,Two Pointers Made,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15071148,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,36.69,31,,,,0,2,1.9156,over,0,1.92,3.71,0,Push
Natisha HiedemanAssists,Natisha HiedemanAssists5.5,WNBA,317046,Natisha Hiedeman,G,SEA,Assists,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/NatishaHiedman.png,15073380,4.5,44.05,55.95,,55.95,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,IND,23.4,26,,100,,4.5,11,-0.0422,under,4.5,4.46,4.74,0,Push
Stephanie TalbotPoints,Stephanie TalbotPoints5.5,WNBA,317883,Stephanie Talbot,F,LVA,Points,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Stephanie_Talbot_WNBA_player_v6hnGHVjDs3ZNq5tDauoy5Dk.webp,15074464,,,,,,,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,13.13,20,,,,0,4,0.2078,over,0,0.21,2.85,0,Push
